time,vC2_true,iL_true,vC2_EKF,iL_EKF,vC2_UKF,iL_UKF,vC1_meas
1.24,-0.3529,0.004351,-1.4359889969642536,0.00497208830522255,-0.32055670446220347,0.004429037803272536,-4.964
1.25,-0.2737,0.004467,-1.3482597170413493,0.00502729473918076,-0.23396581162163396,0.004481791149370142,-4.891
1.26,-0.1678,0.004471,-1.261569245970166,0.0050549125494153005,-0.14789666956543276,0.004509192541654614,-4.815
1.27,-0.0768,0.004413,-1.1434216682076648,0.005164169154656201,-0.029944889023887453,0.004619759787940026,-4.701
1.28,0.01991,0.004534,-1.0512109069412316,0.005149282096025127,0.06238187674679399,0.00460697315576176,-4.61
1.29,0.1037,0.004443,-0.9641737265393583,0.005101371378937998,0.1497150393033138,0.00456137492955331,-4.5
1.3,0.204,0.0045,-0.8902768937795794,0.004999949474676464,0.22398344723947033,0.00446207341363585,-4.389
1.31,0.2994,0.004464,-0.7935265497774799,0.004971921117536583,0.3211022396826202,0.004435775116096922,-4.245
1.32,0.3811,0.004378,-0.716120068883582,0.004863725678046152,0.39883001188829087,0.004328800761251922,-4.119
1.33,0.4682,0.004353,-0.6269454738810089,0.004791941370725265,0.488246331572423,0.004257746465048422,-3.967
1.34,0.5644,0.004199,-0.5493867250903246,0.004672062694615349,0.5659646631069727,0.00413816828099918,-3.823
1.35,0.6406,0.004076,-0.45560130330521426,0.00460361118125176,0.6598321352100754,0.004069712847347957,-3.654
1.36,0.7202,0.003956,-0.3739432807555494,0.004482842785933944,0.7415144254061551,0.003948733404253449,-3.496
1.37,0.7912,0.003795,-0.30924516626070436,0.004304109486127289,0.8061920415797031,0.0037696640239608245,-3.341
1.38,0.8537,0.003725,-0.24127861900626085,0.004144864109934858,0.8741089261783622,0.00361005579064348,-3.172
1.39,0.928,0.003494,-0.1987069355365924,0.003907915263487129,0.9166204332697677,0.003372759121896748,-3.023
1.4,0.9688,0.003411,-0.15855604450696817,0.0036844262947287533,0.956708163563699,0.0031489847245421924,-2.864
1.41,1.034,0.003022,-0.0924124588807686,0.003564534683185371,1.022798956981527,0.0030289288690021473,-2.683
1.42,1.07,0.002887,-0.042923253015807426,0.0033883632911901793,1.0722570913425635,0.002852686382639771,-2.527
1.43,1.107,0.002645,-0.0002789812326898719,0.003199614163566897,1.114884874223621,0.0026639287339066285,-2.369
1.44,1.133,0.002496,0.05066477814553953,0.0030505421968158542,1.165824257263578,0.0025149047231127165,-2.202
1.45,1.159,0.002234,0.06059345043448665,0.0027731979723891356,1.1757588429087606,0.002237601174741877,-2.074
1.46,1.17,0.002035,0.03751670882909011,0.0024214571707524063,1.1526839240476747,0.001885859310581564,-1.959
1.47,1.181,0.001778,0.043184789882858864,0.0022135206957937647,1.158348191113572,0.0016779421807198208,-1.813
1.48,1.168,0.001588,0.013325181457396876,0.0019127293486826836,1.1284914075434906,0.0013771633315537457,-1.717
1.49,1.156,0.001325,0.2983302402740223,0.002666872492814181,1.1234443361760018,0.0012003186666333402,-1.588
1.5,1.136,0.001144,0.6774841028161951,0.0035677347156690747,1.1164362401796544,0.00103638959507179,-1.463
1.51,1.113,0.0009374,1.0492768730417987,0.0042534289780714355,1.11731634401046,0.0009147445430487395,-1.321
1.52,1.077,0.0007114,1.2986055498657174,0.004376767292983945,1.0682726581618185,0.0006381955989653785,-1.218
1.53,1.047,0.000531,1.4491527446312102,0.004118762000145612,1.021585632976725,0.00040929395382644835,-1.087
1.54,1.004,0.0003426,1.5063485202537774,0.0035738535951169805,0.9866479271504695,0.0002491322685032888,-0.945
1.55,0.939,0.0001029,1.4627387113185206,0.0027795554977467947,0.9400623587287633,6.824613017639113e-05,-0.8154
1.56,0.8903,-1.952e-05,1.37339763616889,0.0019663016139422115,0.9108298167269144,-3.5943004692398195e-05,-0.6641
1.57,0.8365,-0.0001943,1.2050673674216725,0.001034885829916413,0.8385411048849643,-0.0002711716162915482,-0.5548
1.58,0.7872,-0.0003132,1.0276653590677851,0.0002363330805209737,0.769929420240536,-0.0004608881844273508,-0.4264
1.59,0.7197,-0.000513,0.8662872927425422,-0.0003712310234554488,0.7126835509317131,-0.0005887358040894093,-0.2934
1.6,0.6656,-0.0006157,0.716907799274678,-0.000834318096562308,0.6514054537685809,-0.0007154148304350616,-0.1717
1.61,0.6076,-0.0008046,0.6150185158628612,-0.001065074568501475,0.6157768377992623,-0.0007460182591356097,-0.02932
1.62,0.542,-0.0009442,0.5051868792512137,-0.0012846011563339768,0.5491729846318995,-0.0008801917460012499,0.07432
1.63,0.4705,-0.0009664,0.40178807159709073,-0.0014470177062234212,0.4681484286150092,-0.0010432372397408446,0.1742
1.64,0.4078,-0.001051,0.305778191383884,-0.0015587212103372102,0.3778332868375877,-0.0012113945177568979,0.2643
1.65,0.3396,-0.001167,0.2611053168565234,-0.001488487181129556,0.327134711065715,-0.0012263457915814607,0.3828
1.66,0.2958,-0.001295,0.19873906364567476,-0.0014926680397426002,0.2518385614404247,-0.0013228376560295014,0.4568
1.67,0.2292,-0.001125,0.14573736531096043,-0.0014694107762037523,0.18310855976745294,-0.0013839339509955396,0.5382
1.68,0.1799,-0.001253,0.13712086870592585,-0.0013125454354315376,0.1590370562093096,-0.0012946816470089445,0.6468
1.69,0.1275,-0.001294,0.10432243368802704,-0.0012682076572204442,0.11304221441218289,-0.0012976443123745636,0.7138
1.7,0.06925,-0.001254,0.07409998992573462,-0.0012285959398265001,0.07290497838975159,-0.0012854274568086155,0.7902
1.71,0.03298,-0.001415,0.029306623072024317,-0.001247320792066512,0.02170757172162701,-0.001314599515143329,0.8494
1.72,-0.02119,-0.001324,-0.009164539354426546,-0.00124560325557523,-0.019974010960572438,-0.0013106476029680861,0.9151
1.73,-0.0598,-0.001336,-0.06742969768882613,-0.001310223637262247,-0.0788991627472458,-0.0013648732894453897,0.9557
1.74,-0.09994,-0.00126,-0.11865868313730875,-0.0013412912165643638,-0.12900144080368756,-0.0013815049687583949,1.003
1.75,-0.1272,-0.001319,-0.1360669841136061,-0.0012596001317661623,-0.14424915073833267,-0.0012846415405601207,1.069
1.76,-0.1605,-0.001355,-0.1751905496077657,-0.0012648414057775171,-0.1808193959508352,-0.0012762193906237767,1.098
1.77,-0.1716,-0.001197,-0.20137547120776944,-0.0012286585558211641,-0.20452471460167665,-0.0012291938879901646,1.142
1.78,-0.208,-0.001289,-0.21720936481872546,-0.0011675447832302757,-0.21826073170459048,-0.0011605591587208533,1.185
1.79,-0.2216,-0.001212,-0.22252181314333722,-0.00108621463098771,-0.2220094064055111,-0.0010749168853115948,1.23
1.8,-0.2377,-0.001078,-0.23191365387622354,-0.001035690696831609,-0.2304008581133375,-0.0010227740431187956,1.266
1.81,-0.2415,-0.00101,-0.2501749422177925,-0.0010252279861147342,-0.2481663215990017,-0.0010126803291442648,1.295
1.82,-0.2514,-0.001005,-0.24984539226032357,-0.0009593412804485574,-0.24773952502193472,-0.0009484434518603387,1.342
1.83,-0.2602,-0.0009906,-0.2658914072308825,-0.0009609689129059772,-0.26396853412157495,-0.0009523360232835245,1.367
1.84,-0.2492,-0.001022,-0.23499747608998564,-0.0008151330534812635,-0.23341578323172288,-0.0008089045441127108,1.439
1.85,-0.2414,-0.000897,-0.24178809515859023,-0.0008223546176602119,-0.2406150420186607,-0.0008182708362676626,1.463
1.86,-0.2395,-0.0008759,-0.23134755826887965,-0.0007772291831585547,-0.23056403280775978,-0.0007748353773722473,1.52
1.87,-0.2241,-0.0008013,-0.20177923936901915,-0.0006852001215939507,-0.20132448388622395,-0.0006839863729836481,1.59
1.88,-0.2042,-0.0007909,-0.18365233650711735,-0.0006544752767715667,-0.18344475507351454,-0.0006539329853594374,1.649
1.89,-0.178,-0.0007344,-0.1346060022673144,-0.0005390995165414305,-0.13455541276802943,-0.0005388204519506978,1.747
1.9,-0.1559,-0.0005922,-0.13745484528205948,-0.0006216723566698707,-0.13748465026261528,-0.000621305862802965,1.798
1.91,-0.1368,-0.0007745,0.18600629381863248,0.0003527725951928204,-0.10876090109490942,-0.0005963948258955995,1.895
1.92,-0.09792,-0.0007402,0.6187408790672533,0.0014831444211791623,-0.08245155112292407,-0.0005948149369180047,1.974
1.93,-0.05444,-0.0005856,1.0218655827894236,0.002271858079546235,-0.06677720532412139,-0.0006379714055901167,2.044
1.94,-0.02079,-0.0006223,1.3635135720140128,0.0026804544799884913,-0.018708967125809398,-0.0005795529517323096,2.143
1.95,0.01721,-0.0006557,1.5772193777371473,0.002568249874144976,0.016655569927324736,-0.000584684622943323,2.218
1.96,0.05285,-0.0006731,1.698199987701705,0.002146376671063838,0.06587512751927972,-0.0005560523604946846,2.311
1.97,0.1041,-0.0006128,1.7314262685602981,0.001489969346960723,0.11204900510332248,-0.0005554918125483429,2.397
1.98,0.1335,-0.0006297,1.7193213860893042,0.000785296977932933,0.1707129388536652,-0.000527696251167404,2.497
1.99,0.1735,-0.0006337,1.6542767421770985,2.147066350659e-05,0.2073255771477041,-0.0005914160455216997,2.576
2.0,0.2128,-0.0006431,1.5589038726859492,-0.0007105925330685118,0.2213939311455571,-0.0007297162819591683,2.648
2.01,0.2531,-0.000775,1.4852219140342273,-0.0012429460970551274,0.24806814502599206,-0.000812455791194788,2.74
2.02,0.2979,-0.0008012,1.4525738375875261,-0.001549840477278643,0.29661842330381333,-0.0008208837702522459,2.844
2.03,0.3212,-0.0008704,1.4329254750814535,-0.0017662097963398757,0.3348972367727724,-0.0008752192686549856,2.931
2.04,0.3617,-0.0009345,1.4348644732056595,-0.0018810284050822697,0.3718574138044626,-0.0009372247608839768,3.023
2.05,0.4088,-0.001017,1.4271683548646688,-0.002015515353517285,0.37955155125740214,-0.0010961809661591043,3.092
2.06,0.4297,-0.001146,1.4655202147555864,-0.0019838654498715745,0.4184285027835092,-0.0011352098797946192,3.199
2.07,0.4573,-0.001159,1.5031605597034157,-0.001972385674418948,0.4468715159620042,-0.0012142449130285572,3.283
2.08,0.4887,-0.001248,1.5578927552578965,-0.001919653434874255,0.487363035100363,-0.0012520251974411252,3.382
2.09,0.5094,-0.001352,1.6004858573122551,-0.0019299917239674637,0.5144263621095179,-0.0013400339613831012,3.465
2.1,0.5349,-0.001409,1.6474737947106648,-0.0019373225811824375,0.5472167967157742,-0.00140564233090509,3.559
2.11,0.5445,-0.001526,1.6731872277086162,-0.002026161253565215,0.5615931935862299,-0.0015318542486936978,3.635
2.12,0.5714,-0.001756,1.6953081893089816,-0.0021222473881412946,0.5758305797969583,-0.0016463476037779934,3.718
2.13,0.5671,-0.001823,1.6925009520214793,-0.002293045400777052,0.5685031998568693,-0.0018205338000750635,3.781
2.14,0.5792,-0.001834,1.683233682504843,-0.002462205388605965,0.5575469672785204,-0.0019827320361632565,3.847
2.15,0.5819,-0.002017,1.6816294073800437,-0.0025830040108449958,0.556348085958623,-0.002090705578173602,3.918
2.16,0.5811,-0.002093,1.6830225427757997,-0.0026796281794741455,0.5594693711891772,-0.002172410415560961,3.984
2.17,0.5738,-0.002231,1.684259863136551,-0.0027665709165839857,0.5630654679938122,-0.00224511481398564,4.045
2.18,0.5644,-0.002263,1.6989024347685768,-0.0028011674183305185,0.5801553380314897,-0.002267869957615789,4.114
2.19,0.5506,-0.002424,1.6673829339244637,-0.0029872978809587425,0.5508040595323704,-0.002445415255285312,4.136
2.2,0.5402,-0.00253,1.6267043136966302,-0.003172115439170018,0.5117991856110806,-0.0026249801284322434,4.166
2.21,0.5119,-0.002709,1.5995988459444033,-0.003280245376558885,0.4858129781040399,-0.002730739590802599,4.204
2.22,0.4927,-0.002812,1.5699919525370503,-0.0033783057334715754,0.45681251994349475,-0.0028286376130781006,4.227
2.23,0.456,-0.002839,1.552503000110786,-0.0034196718560309133,0.43951080184098845,-0.00287129470122963,4.255
2.24,0.4281,-0.002857,1.5037155020920059,-0.003556105978044502,0.3906120821472035,-0.003009824172528987,4.246
2.25,0.3928,-0.003021,1.4809420674360378,-0.0035803882968676423,0.3675410739809981,-0.0030364118502180177,4.266
2.26,0.3609,-0.002982,1.4517892185108219,-0.003619895107025488,0.3380174129062592,-0.0030780410958217938,4.263
2.27,0.3128,-0.003148,1.4170118283962376,-0.0036681583878505975,0.3028705242614872,-0.0031280216523615913,4.253
2.28,0.2699,-0.003153,1.3667647090605828,-0.00375430513276922,0.2523041784885079,-0.003215398367498444,4.227
2.29,0.2281,-0.003246,1.32333067482894,-0.0037967884032358433,0.20862537140121926,-0.003258612191344727,4.207
2.3,0.1825,-0.003238,1.263941173536527,-0.0038773130223650233,0.14907600374327765,-0.003339450067571763,4.164
2.31,0.1244,-0.003221,1.2212915131107722,-0.003880400178264174,0.10634181158285148,-0.003342513907300449,4.135
2.32,0.08182,-0.003264,1.1760862879495042,-0.00388364460543893,0.06111815825010978,-0.0033455154104044473,4.09
2.33,0.04205,-0.00324,1.142091179959622,-0.0038414301542950913,0.027150123638683143,-0.0033029381938118173,4.05
2.34,-0.01487,-0.003362,1.0813439496344408,-0.0038857911654912,-0.03354270612932131,-0.0033469382148742293,3.978
2.35,-0.06502,-0.003375,1.0488625725418288,-0.0038190996741569645,-0.06596505154704715,-0.0032799106279044316,3.936
2.36,-0.111,-0.003362,1.0153124097266775,-0.0037590282680252563,-0.09945383132989538,-0.003219562989889149,3.876
2.37,-0.1606,-0.003285,0.9288920550437695,-0.0038720008989837633,-0.18582363010404124,-0.0033323995052088416,3.769
2.38,-0.2032,-0.003301,0.8902014697213809,-0.0037940123210009314,-0.22448856306619744,-0.003254336640148935,3.719
2.39,-0.2561,-0.003238,0.851014546992817,-0.0037204060718458217,-0.2636559918673686,-0.003180694942150177,3.642
2.4,-0.3072,-0.003175,0.7937502833985184,-0.003707033469355889,-0.3209098038562036,-0.003167343725981732,3.547
2.41,-0.3486,-0.002912,0.7472180569635949,-0.003647163707186977,-0.36744362218635224,-0.0031075224105733172,3.465
2.42,-0.3865,-0.002991,0.7085778642400471,-0.003559080887719239,-0.4060898839458762,-0.003019488756438196,3.381
2.43,-0.4245,-0.002926,0.6712479058487956,-0.0034697624412671126,-0.4434267280895896,-0.0029302147116352607,3.292
2.44,-0.4701,-0.002869,0.6380676654697852,-0.0033701348684664297,-0.47661401032333783,-0.0028306227562442297,3.204
2.45,-0.4953,-0.002798,0.5919913461718245,-0.0033176541294770274,-0.5226970738547803,-0.002778184830825569,3.102
2.46,-0.5196,-0.002646,0.5913041902633625,-0.003113109840095818,-0.523391811603192,-0.002573637775588333,3.042
2.47,-0.5555,-0.002593,0.5813432216232275,-0.0029662155740898116,-0.5333499113118451,-0.002426722077538553,2.955
2.48,-0.577,-0.002513,0.544416387654956,-0.002923302242929456,-0.57027392963749,-0.0023838212855544624,2.852
2.49,-0.6001,-0.002403,0.5094644889126726,-0.0028688994293890203,-0.6052311750120105,-0.0023294549712847778,2.763
2.5,-0.6151,-0.002121,0.5120760094078984,-0.002689729036449889,-0.6026269300668939,-0.0021502874426527624,2.704
2.51,-0.6199,-0.002121,0.49873801104396853,-0.0025861539526004845,-0.6159644903875962,-0.0020467095796814507,2.617
2.52,-0.6218,-0.002051,0.5011217580368534,-0.002440405081163502,-0.6135808132689082,-0.0019009490190961612,2.553
2.53,-0.6287,-0.001864,0.49853737461404696,-0.002329259052277401,-0.6161630165667945,-0.0017897954759289578,2.481
2.54,-0.6187,-0.001693,0.5129507628213116,-0.002175087685722475,-0.6017483521180421,-0.0016356091500852907,2.429
2.55,-0.6124,-0.001608,0.5262615161934103,-0.00204670862365077,-0.5884341909441736,-0.001507217247345994,2.373
2.56,-0.6072,-0.001547,0.5221810113557414,-0.0019928101145127853,-0.5925132614510453,-0.0014533352323448999,2.308
2.57,-0.5859,-0.00138,0.5222913639487614,-0.0019285298037507903,-0.5924080274048215,-0.0013890877438923282,2.258
2.58,-0.5701,-0.001293,0.5328140711680381,-0.0018363601767495932,-0.5818923789101108,-0.0012969433600635918,2.218
2.59,-0.5449,-0.001105,0.5823305814090254,-0.0016301440289541603,-0.5323792953836676,-0.0010907027188189681,2.21
2.6,-0.5119,-0.0009815,0.6048795252602828,-0.001549429675324907,-0.5098241284417953,-0.0010099684197913542,2.169
2.61,-0.4732,-0.0009461,0.6432533491787831,-0.0014306665006002018,-0.47144734217565154,-0.0008911882670010579,2.16
2.62,-0.4569,-0.0009614,0.6822649246302076,-0.0013324329009868625,-0.43243217025305025,-0.0007929425135952839,2.151
2.63,-0.4127,-0.0007962,0.7310825533919206,-0.001222171606026105,-0.3836118446187823,-0.0006826690025234697,2.157
2.64,-0.3633,-0.0007062,0.7546616946168396,-0.0012176906260177622,-0.3600308741873419,-0.0006782081759198616,2.145
2.65,-0.3256,-0.0006713,0.816131090875029,-0.001093098138528478,-0.29856587935221524,-0.0005536181316254887,2.182
2.66,-0.2793,-0.0006113,0.8759446933359942,-0.0010032323211941175,-0.2387507908135333,-0.00046374081993307014,2.208
2.67,-0.2194,-0.0005182,0.9247165763641209,-0.00097311411479594,-0.1899766269913532,-0.0004336241986227812,2.234
2.68,-0.1768,-0.000469,0.9683330442908126,-0.000972570815595255,-0.14636162671925096,-0.0004331005607625432,2.268
2.69,-0.1199,-0.0004112,1.0196526373158186,-0.0009547296966388827,-0.09504661253144686,-0.0004152786692713494,2.317
2.7,-0.07157,-0.0004873,1.074810166604111,-0.0009367929202182836,-0.039892747322700546,-0.0003973515350778673,2.372
2.71,-0.02325,-0.0004533,1.0897639935781993,-0.0010628510471198578,-0.024942583280757116,-0.0005234548451349801,2.398
2.72,0.03693,-0.0004493,1.1805235703529937,-0.000926652049044466,0.06580776428126942,-0.0003872367720920642,2.509
2.73,0.09786,-0.0004417,1.2367537588204884,-0.0009423164830467121,0.12204469146396073,-0.00040286941738129606,2.564
2.74,0.15,-0.0004516,1.276652504939693,-0.001020620729596263,0.16194786187348043,-0.0004811703301890213,2.628
2.75,0.1989,-0.0005056,1.3252683215894858,-0.001067778199017182,0.21056286316523717,-0.0005283319558223099,2.711
2.76,0.2659,-0.0005815,1.3856796368850246,-0.0010808019280650043,0.2709739256944327,-0.0005413449553983037,2.804
2.77,0.3074,-0.0005665,1.4334249095243374,-0.001147041084446704,0.3187219384390769,-0.0006075770007354784,2.886
2.78,0.3512,-0.0006195,1.4575089332278754,-0.00129173357572033,0.34280598580669575,-0.0007522923929106403,2.958
2.79,0.4099,-0.0006638,1.5420201278589105,-0.0012255731526564888,0.4273134775287318,-0.0006861026541600747,3.093
2.8,0.4525,-0.0007793,1.5803074258515473,-0.0013395931720223025,0.4656090954241765,-0.0008001043088902178,3.167
2.81,0.4868,-0.001029,1.6299589906736502,-0.0014100036315694432,0.5152632714180921,-0.0008705049897982448,3.275
2.82,0.5313,-0.001049,1.6481744652728256,-0.0015850382017214319,0.5334800588002088,-0.001045562776983964,3.354
2.83,0.567,-0.001114,1.6968041074661313,-0.0016418622399433358,0.582104659470369,-0.0011023929750017527,3.473
2.84,0.5966,-0.001217,1.7186661973275343,-0.0017906727495084678,0.6039665773511667,-0.0012512151849558236,3.557
2.85,0.6222,-0.001408,1.7415168362923512,-0.0019220152382518733,0.6268140693222124,-0.0013825711190784855,3.654
2.86,0.6358,-0.001498,1.7410900815493997,-0.002117763048462271,0.6263836982131255,-0.001578348203759196,3.73
2.87,0.6617,-0.001597,1.7733196982197335,-0.0021820134340893088,0.6586073912168167,-0.0016425931530109602,3.841
2.88,0.6771,-0.00169,1.7890371814424957,-0.002301288490680764,0.6743275927023572,-0.0017618482294412046,3.922
2.89,0.6839,-0.001877,1.8059804358081395,-0.0024062005305874297,0.6912748652115462,-0.0018667348250947925,4.01
2.9,0.6897,-0.001979,1.7890631839031095,-0.002613082078365123,0.6743617420516688,-0.002073623132552427,4.067
2.91,0.6949,-0.002145,1.7784890704431038,-0.0027689913373639356,0.6637845750938484,-0.0022295487829710903,4.14
2.92,0.684,-0.002217,1.802778538329662,-0.0027906030744803212,0.6880726242585554,-0.0022511311327908074,4.234
2.93,0.6683,-0.002376,1.767753024086204,-0.003011105702122911,0.6530539173543286,-0.0024716366664302002,4.26
2.94,0.6593,-0.002411,1.7504133783930205,-0.003137887144201362,0.6357116730618717,-0.0025984278972502528,4.322
2.95,0.6407,-0.002646,1.74543711574527,-0.003206222861632309,0.6307349156581629,-0.0026667489544608884,4.38
2.96,0.619,-0.002799,1.7169553559436703,-0.0033437915634546267,0.602257024935836,-0.0028043107404478514,4.408
2.97,0.5856,-0.002886,1.6923387528912297,-0.003446139362127521,0.5776414443863431,-0.0029066542540364376,4.444
2.98,0.5579,-0.002993,1.6486824820779693,-0.003593611057756189,0.5339858681852508,-0.0030541375997768733,4.456
2.99,0.5188,-0.002979,1.61553858410081,-0.003679306456293429,0.50083939053375,-0.0031398385251781196,4.478
3.0,0.4869,-0.003102,1.5572439093748018,-0.0038303544583722033,0.4425435522682549,-0.0032909063156960844,4.467
3.01,0.4382,-0.003242,1.5407562684448235,-0.00381406668269716,0.42605260235089504,-0.003274597972440307,4.494
3.02,0.3948,-0.003342,1.487093421679231,-0.003920603026783366,0.3723954988748847,-0.0033811223904751443,4.465
3.03,0.3434,-0.003516,1.4252538085646065,-0.004029005721921679,0.31055655009215366,-0.0034895360475616696,4.439
3.04,0.2829,-0.003504,1.3836032179942925,-0.004045021525267367,0.2689037929487608,-0.0035055477038264562,4.425
3.05,0.2341,-0.003515,1.320798905138935,-0.004120747260384541,0.2061009914686071,-0.003581276629723053,4.377
3.06,0.1859,-0.003582,1.2498260521895763,-0.004200158276351576,0.13512633022468803,-0.003660705865126096,4.324
3.07,0.1113,-0.00349,1.187323429019281,-0.004226709205447425,0.07261963225885465,-0.0036872681600383967,4.273
3.08,0.0647,-0.003554,1.1533533921827792,-0.004144767587557668,0.038649068472002626,-0.0036052966198128265,4.234
3.09,0.0004225,-0.003594,1.0980946431840473,-0.0041379448762313715,-0.016602049121077607,-0.003598445002958912,4.159
3.1,-0.06793,-0.003557,1.041402984725285,-0.004125398825048914,-0.0732885805164375,-0.0035858854512265483,4.087
3.11,-0.1177,-0.003642,0.998155621723047,-0.004059041358734857,-0.11653283865864357,-0.003519511912713355,4.021
3.12,-0.1751,-0.003473,0.9188195487175934,-0.004110175648619656,-0.19586608992498894,-0.0035706695052265657,3.914
3.13,-0.2391,-0.0034,0.854143794380763,-0.00408837778887047,-0.26054818280620906,-0.0035489053184127968,3.829
3.14,-0.2945,-0.003471,0.7980055623983929,-0.004027437909493006,-0.31669253640867323,-0.0034879844131768638,3.738
3.15,-0.3424,-0.003371,0.7501067663389397,-0.003935685401464554,-0.3645941675388744,-0.0033962304595348894,3.645
3.16,-0.4079,-0.003336,0.7004228281639693,-0.003851628940280591,-0.4142773244996134,-0.003312165287518798,3.543
3.17,-0.4466,-0.00327,0.6477357921933702,-0.003777262529017731,-0.4669630590001705,-0.0032377954365319012,3.436
3.18,-0.4954,-0.003121,0.6021106140113456,-0.003677480297078279,-0.5125879939944286,-0.0031380096913136485,3.333
3.19,-0.5548,-0.00299,0.5597922362970522,-0.0035694896136176475,-0.5549056306627345,-0.0030300146232540245,3.227
3.2,-0.5884,-0.002855,0.5130866251915783,-0.003479872239794876,-0.6016107177754307,-0.00294040186390236,3.114
3.21,-0.6256,-0.002729,0.47332555462349435,-0.0033678731923632915,-0.6413732328025166,-0.0028284094339300226,3.007
3.22,-0.6522,-0.002759,0.4554443452725774,-0.0031896504865480133,-0.6592550037002539,-0.0026501726396389366,2.914
3.23,-0.6812,-0.002588,0.422050292233213,-0.0030808865491918384,-0.6926456976216983,-0.0025414044902013354,2.799
3.24,-0.7032,-0.002441,0.3949545650188806,-0.0029567380914002346,-0.7197415535904268,-0.0024172619164106856,2.697
3.25,-0.7376,-0.002297,0.3858319128946424,-0.0027828467120238507,-0.7288650646988897,-0.002243365271691186,2.608
3.26,-0.7363,-0.002269,0.3822327163556,-0.0026107592248575564,-0.7324621889694624,-0.0020712646117559386,2.518
3.27,-0.749,-0.002014,0.4081768488028594,-0.002363223330380832,-0.7065138431483753,-0.0018236898729614274,2.454
3.28,-0.7643,-0.00178,0.3853877901837843,-0.002311681515920538,-0.7292952386729794,-0.0017721586197006298,2.342
3.29,-0.7465,-0.001813,0.3940053939079383,-0.0021560569179825736,-0.7206819130847192,-0.001616555045913101,2.282
3.3,-0.7513,-0.001589,0.40145714245375963,-0.0020245971682485353,-0.7132337418170787,-0.0014851162585403873,2.211
3.31,-0.7294,-0.001453,0.3890820689241913,-0.0019739768655724285,-0.7256142560358109,-0.0014345414748725917,2.129
3.32,-0.7184,-0.001279,0.4167408245793666,-0.0017936983495178457,-0.6979652935701836,-0.0012542787279868,2.093
3.33,-0.6938,-0.001178,0.4223021730917734,-0.0017136144457661332,-0.6924066359106384,-0.0011742100837059948,2.026
3.34,-0.6628,-0.001072,0.426375806503438,-0.0016470807845630324,-0.6883382389848391,-0.0011077007914296448,1.973
3.35,-0.6337,-0.0008791,0.4901687831138476,-0.0013933775621487103,-0.62454937065303,-0.0008539606372540529,1.975
3.36,-0.6029,-0.0007918,0.5198881969674162,-0.0012978801452584571,-0.594820802779358,-0.000758429380658283,1.93
3.37,-0.5527,-0.0006174,0.5859991086572285,-0.0011007790917343654,-0.5287036224642755,-0.0005612806330710172,1.939
3.38,-0.5145,-0.0005479,0.633043366147355,-0.0010052802242125332,-0.48164899086929447,-0.0004657543156440149,1.925
3.39,-0.4568,-0.0004445,0.7113850154133369,-0.0008287046521895743,-0.4033015289738524,-0.00028914680395657313,1.955
3.4,-0.413,-0.0003403,0.768964032385062,-0.0007591268806804508,-0.34571496018178677,-0.0002195632423191863,1.964
3.41,-0.3501,-0.000412,0.8048778292521569,-0.0007791535754061039,-0.3098017789006126,-0.00023963504390265086,1.974
3.42,-0.2903,-0.0002297,0.8470237319104463,-0.0007806457744576961,-0.26766673596208135,-0.00024119130074040185,2.006
3.43,-0.221,-0.0002078,0.8910949849650129,-0.0007822988296893668,-0.2236087558440728,-0.00024290206546494282,2.043
3.44,-0.1778,-0.0002296,0.9562791822170498,-0.0007227423213452722,-0.15843567422608543,-0.000183365282201242,2.103
3.45,-0.1021,-0.000167,1.0251119660961312,-0.0006727750730261659,-0.08960578307939324,-0.0001333852286060465,2.164
3.46,-0.04452,-0.0001795,1.0932683141495576,-0.0006460485258060457,-0.02144688074864093,-0.00010663262597681732,2.231
3.47,0.03022,-0.0001636,1.1682174227677897,-0.000615000805679785,0.053507212505929866,-7.55506941004769e-05,2.312
3.48,0.09345,-0.0001586,1.2430533268213309,-0.0006044899714766795,0.12835005743158032,-6.500731451660636e-05,2.398
3.49,0.1637,-0.0001904,1.3082258806399407,-0.0006427349551324367,0.19352873610348306,-0.00010323844379275428,2.484
3.5,0.232,-0.0001194,1.3575526667859559,-0.0007408034034859001,0.24285702078284646,-0.00020132468282670177,2.568
3.51,0.2871,-0.0002784,1.4031846685420974,-0.0008473931801542878,0.28848406374937186,-0.00030795047067457416,2.661
3.52,0.3508,-0.0003266,1.4889220741638058,-0.0008188786193661149,0.3742155143134443,-0.00027942804190076397,2.793
3.53,0.4154,-0.0004289,1.5363878044625459,-0.000938888509018339,0.4216843836658295,-0.0003994378448409343,2.881
3.54,0.4657,-0.0004353,1.5865205509672462,-0.0010443053961635541,0.4718156573021401,-0.0005048636190830167,2.993
3.55,0.5248,-0.0005404,1.6393449144956285,-0.0011383033681387018,0.5246381587609341,-0.000598864185254799,3.109
3.56,0.5782,-0.000703,1.674658490770124,-0.0012891188018281645,0.5599508525907548,-0.0007496914859260456,3.212
3.57,0.616,-0.0008408,1.7310660860620384,-0.001359559139137163,0.6163560520535,-0.0008201220722823039,3.342
3.58,0.6571,-0.0009216,1.7796385586759595,-0.0014604490161990817,0.6649318070816942,-0.0009209903487491502,3.458
3.59,0.7044,-0.001077,1.8346140306263878,-0.001539517702399508,0.7199123609914699,-0.0010000267632943077,3.585
